artist,track_name,album_name,popularity,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Mura Masa,What If I Go? (feat. Bonzai),Mura Masa,55,2017-07-14,195466,0.194,0.56,0.533,1.4e-05,7,0.0919,-7.804,1,0.388,200.066,4,0.908
Mura Masa,Lovesick,Someday Somewhere,48,2015-04-10,196546,0.143,0.66,0.707,0.243,3,0.0442,-7.103,0,0.304,85.445,4,0.771
Mura Masa,Deal Wiv It (with slowthai),R.Y.C,43,2020-01-17,177000,0.00625,0.795,0.674,0.0,1,0.219,-5.542,1,0.164,142.069,4,0.869
Ta-ku,Remember Me,Somehow / Remember Me,0,2020-09-11,210972,0.854,0.412,0.382,0.719,5,0.131,-10.366,0,0.0678,78.24,4,0.729
LEISURE,Slipping Away,Side A,0,2020-10-30,235506,0.43,0.707,0.547,0.16,11,0.101,-9.021,0,0.0389,78.0,4,0.767
BAYNK,Come Home,Come Home,48,2017-07-14,246923,0.432,0.698,0.585,0.265,9,0.0946,-7.629,1,0.0479,104.018,4,0.116
MISSIO,Dizzy,The Darker The Weather // The Better The Man,57,2019-04-12,209360,0.0137,0.555,0.475,1.33e-05,5,0.0853,-6.6,0,0.0323,62.488,3,0.432
ZHU,Chasing Marrakech,stardustexhalemarrakechdreams,41,2017-08-18,242021,0.127,0.674,0.705,0.501,5,0.361,-5.335,0,0.0349,153.951,4,0.338
Ian Carey,Keep On Rising (feat. Michelle Shellers) - OFFAIAH Remix,Keep On Rising (feat. Michelle Shellers) [OFFAIAH Remix],30,2019-09-20,194951,0.00025,0.779,0.776,0.078,1,0.342,-3.797,0,0.0464,124.988,4,0.453
OFFAIAH,Somewhere Special (feat. Cat Connors),Somewhere Special (feat. Cat Connors),33,2019-04-05,187431,0.000792,0.782,0.98,0.21,1,0.155,-4.446,1,0.0629,125.014,4,0.603
M83,Midnight City,"Hurry Up, We're Dreaming",69,2011,241440,0.0161,0.526,0.712,0.0,11,0.179,-6.525,0,0.0356,105.009,4,0.32
OFFAIAH,Private Show - Re-Edit,Private Show,31,2020-03-13,197520,4.9e-05,0.778,0.885,0.101,1,0.136,-5.193,1,0.126,123.027,4,0.658
Glass Animals,Heat Waves,Heat Waves,79,2020-06-29,238805,0.44,0.761,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531
AUGUST 08,Simple Pleasures (feat. Goldlink),Simple Pleasures (feat. Goldlink),18,2019-07-10,189818,0.0529,0.745,0.722,2.8e-05,0,0.611,-6.805,1,0.0786,110.01,4,0.678
Kasra,Let It Slide,Let It Slide / I Don't Know What The Future Brings,33,2020-12-04,251030,0.235,0.721,0.92,0.0201,9,0.643,-4.958,1,0.153,86.987,4,0.544
Fox Stevenson,All Eyes On Me,All Eyes On Me,0,2020-11-20,180699,0.00183,0.448,0.917,6.13e-06,11,0.294,-2.938,0,0.0797,172.1,4,0.603
Dimension,Offender,Offender,44,2020-12-04,223448,0.00351,0.462,1.0,0.804,10,0.295,-0.024,1,0.0982,174.004,4,0.274
Camo & Krooked,Loa,Loa,31,2019-06-07,279771,0.0391,0.452,0.98,0.426,1,0.353,-1.109,1,0.174,87.526,4,0.292
Upgrade (UK),Thunder,What It Means / Thunder,25,2020-03-20,222235,0.0889,0.697,0.961,0.134,11,0.101,0.573,1,0.248,175.018,4,0.921
SpectraSoul,Away With Me - Calibre Remix,Delay No More (The Remixes),44,2013-07-21,314269,0.114,0.708,0.726,0.51,1,0.104,-6.054,1,0.071,173.998,4,0.315
Camo & Krooked,Set It Off,Set It Off (feat. Jeru The Damaja),44,2019-11-15,274285,0.0203,0.559,0.884,0.00677,1,0.378,-2.864,1,0.421,175.203,4,0.607
Arctic Monkeys,Fluorescent Adolescent,Favourite Worst Nightmare (Standard Version),68,2007-04-24,173493,0.00178,0.646,0.813,2.26e-05,6,0.144,-5.29,0,0.0288,112.115,4,0.821
Bombay Bicycle Club,Home By Now,"So Long, See You Tomorrow",43,2014-02-03,274653,0.0119,0.347,0.576,1.75e-06,1,0.0656,-6.234,1,0.0303,179.739,4,0.191
Arctic Monkeys,Arabella,AM,3,2013-01-01,207356,0.0202,0.579,0.558,1.26e-06,2,0.212,-6.986,1,0.0895,179.949,4,0.506
Bombay Bicycle Club,It's Alright Now,"So Long, See You Tomorrow",36,2014-02-03,249946,0.108,0.527,0.793,3.28e-06,3,0.144,-4.823,1,0.0352,124.993,3,0.597
Bombay Bicycle Club,Always Like This,I Had The Blues But I Shook Them Loose,61,2009-01-01,245640,0.441,0.659,0.591,0.000861,1,0.0862,-6.713,1,0.0313,121.14,4,0.707
Two Door Cinema Club,Do You Want It All?,Tourist History,1,2010-02-17,209386,0.00163,0.52,0.812,0.000376,2,0.071,-5.229,1,0.059,153.821,1,0.607
Arctic Monkeys,Do I Wanna Know?,AM,9,2013-01-01,272394,0.186,0.548,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405
Bombay Bicycle Club,Shuffle,A Different Kind Of Fix,58,2011-01-01,235293,0.316,0.627,0.959,0.00576,7,0.112,-4.744,1,0.0298,109.981,4,0.397
MISSIO,Twisted,Loner,64,2017-05-19,222706,0.00532,0.577,0.789,0.0105,2,0.214,-4.661,1,0.0427,97.52,3,0.149
Galimatias,Everywhere,Renaissance Boy,22,2020-08-28,119253,0.509,0.265,0.292,0.203,1,0.259,-14.557,0,0.234,85.161,4,0.0404
Galimatias,Room 332,Renaissance Boy,30,2020-08-28,168290,0.992,0.516,0.151,0.929,9,0.109,-16.477,0,0.0416,133.995,4,0.0865
Galimatias,GPS,Renaissance Boy,39,2020-08-28,244615,0.234,0.783,0.525,0.0,1,0.113,-7.39,0,0.0728,104.024,4,0.437
Galimatias,Sinner,Renaissance Boy,33,2020-08-28,210000,0.39,0.615,0.476,0.0202,0,0.111,-9.876,0,0.0409,104.005,4,0.133
Galimatias,Let Go,Renaissance Boy,38,2020-08-28,248172,0.627,0.716,0.49,0.000284,7,0.11,-8.707,0,0.0478,104.065,4,0.412
Galimatias,Sly,Renaissance Boy,29,2020-08-28,197833,0.924,0.6,0.343,0.0978,4,0.105,-12.397,0,0.0688,129.758,4,0.413
Galimatias,Wonder,Renaissance Boy,30,2020-08-28,158400,0.822,0.652,0.339,0.559,9,0.152,-6.953,0,0.0272,99.997,4,0.185
Galimatias,Redeye,Renaissance Boy,38,2020-08-28,171789,0.737,0.685,0.553,0.0,11,0.125,-8.114,1,0.0803,95.057,4,0.243
Galimatias,Boy Hachi,Renaissance Boy,25,2020-08-28,68646,0.649,0.377,0.407,0.0,9,0.878,-11.793,0,0.164,77.253,1,0.488
Galimatias,Intro,Renaissance Boy,31,2020-08-28,80842,0.984,0.356,0.183,0.00167,8,0.1,-11.102,0,0.0296,92.52,4,0.136
SG Lewis,Hurting (feat. AlunaGeorge),Dark,48,2018-11-09,185084,0.426,0.792,0.649,9.27e-05,11,0.0942,-3.966,0,0.0808,118.016,4,0.444
Moods,Love Is Real,Sincere,49,2015-02-09,202213,0.0533,0.761,0.643,0.102,9,0.0887,-8.078,1,0.142,93.99,4,0.61
Cabu,Take It All,Take It All,43,2020-03-13,187964,0.177,0.891,0.671,4.41e-05,11,0.134,-10.672,0,0.213,112.991,4,0.309
BAYNK,What You Need,What You Need,51,2016-04-11,218086,0.56,0.805,0.658,0.0133,6,0.124,-6.137,1,0.0702,114.972,4,0.305
James Vickery,Pressure (with SG Lewis),Pressure (with SG Lewis),55,2019-10-16,169411,0.0355,0.682,0.574,0.000131,4,0.254,-5.241,0,0.0519,93.481,4,0.731
Cosmo's Midnight,Yesteryear,Yesteryear,42,2020-06-11,219795,0.107,0.682,0.815,0.000659,2,0.114,-5.747,1,0.0656,113.04,4,0.867
ford.,Slack,(The) Evening,0,2018-11-16,192000,0.137,0.777,0.577,0.888,0,0.251,-5.595,1,0.0556,95.018,4,0.392
53 Thieves,nighttime,missed calls,32,2020-11-20,174833,0.46,0.628,0.511,0.000213,1,0.143,-12.772,1,0.206,89.917,4,0.337
Arctic Monkeys,Why'd You Only Call Me When You're High?,AM,8,2013-01-01,161123,0.0483,0.691,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,4,0.8
Tomos,Resonate,Resonate,25,2020-06-21,272573,0.241,0.799,0.794,0.865,0,0.108,-8.844,1,0.0337,131.996,5,0.401
53 Thieves,southside,missed calls,24,2020-11-20,199411,0.212,0.812,0.626,0.000119,11,0.176,-10.67,0,0.329,102.052,4,0.354
Mike Nasa,Here For It All,Here For It All,29,2020-05-29,194858,0.0448,0.702,0.615,1.77e-05,11,0.193,-10.794,0,0.39,160.022,4,0.586
Galimatias,Everytime,Renaissance Boy,30,2020-08-28,203720,0.403,0.572,0.396,0.00631,7,0.121,-9.363,1,0.0279,85.974,4,0.16
Alina Baraz,Make You Feel,Urban Flora,55,2015-05-19,220800,0.787,0.7,0.43,0.000476,1,0.129,-8.437,0,0.0399,100.008,4,0.103
Cramp,RU116 - Original Mix,RU116,10,2011-07-11,464129,0.0512,0.633,0.753,0.807,7,0.0614,-8.422,1,0.0393,129.996,4,0.48
53 Thieves,seek,seek,34,2020-11-06,170496,0.662,0.736,0.429,0.00379,2,0.0983,-10.887,0,0.0414,131.017,4,0.526
53 Thieves,lockdown,lockdown,34,2020-05-15,198876,0.207,0.754,0.405,0.0142,5,0.366,-11.102,0,0.057,89.057,4,0.357
53 Thieves,heat,after hours,41,2020-02-21,193548,0.424,0.76,0.447,6.78e-05,7,0.0978,-10.997,0,0.172,123.855,4,0.121
53 Thieves,too slow,after hours,46,2020-02-21,156444,0.642,0.709,0.441,0.351,11,0.106,-13.822,0,0.086,135.073,4,0.143
53 Thieves,three a.m.,after hours,48,2020-02-21,160434,0.0513,0.845,0.556,0.119,1,0.561,-6.566,1,0.363,92.016,4,0.437
53 Thieves,southside,southside,40,2020-10-02,199411,0.212,0.812,0.626,0.000119,11,0.176,-10.67,0,0.329,102.052,4,0.354
53 Thieves,what you do to me,what you do to me,47,2019-08-28,203764,0.558,0.677,0.44,0.00195,6,0.116,-5.379,0,0.143,86.05,4,0.295
53 Thieves,dreamin',dreamin',50,2020-02-07,207705,0.359,0.831,0.419,0.00228,1,0.0959,-7.381,0,0.44,84.983,4,0.339
Bombay Bicycle Club,Shuffle - Acoustic,Leave It,22,2011-01-01,173228,0.456,0.722,0.738,0.000128,7,0.0833,-4.685,1,0.0397,131.975,4,0.571
American Authors,Best Day Of My Life,"Oh, What A Life",77,2014-01-01,194240,0.0591,0.673,0.902,0.000262,2,0.0558,-2.392,1,0.0346,100.012,4,0.538
Camo & Krooked,Kallisto,Kallisto,36,2019-08-23,345600,3.78e-05,0.482,0.98,0.875,10,0.23,-0.285,0,0.0538,175.026,4,0.164
SG Lewis,Chemicals (feat. Master Peace) - Remix,Chemicals (feat. Master Peace) [Remix],44,2020-05-19,254873,0.0669,0.606,0.884,0.0,11,0.344,-4.303,0,0.356,113.995,4,0.695
Flume,Rushing Back,Rushing Back,62,2019-09-25,231663,0.357,0.574,0.612,0.0,0,0.158,-4.741,1,0.0781,136.046,3,0.368
Ben Esser,Promises - Delusion Remix,Promises (Remixes),0,2018-08-02,257560,0.181,0.483,0.536,0.00805,1,0.315,-6.854,0,0.284,80.482,4,0.517
Kasbo,Places We Don’t Know - ford. Remix,Places We Don’t Know (ford. Remix),33,2019-03-25,202944,0.646,0.664,0.6,0.559,1,0.0788,-8.936,1,0.0469,97.01,4,0.304
Alina Baraz,Off the Grid (feat. Khalid) - Autograf Remix,Off the Grid (feat. Khalid) [Remixes],28,2020-08-19,218443,0.282,0.687,0.524,0.0199,7,0.167,-7.743,0,0.0428,166.955,4,0.338
Big Wild,Empty Room - Cabu Remix,Empty Room,0,2017-04-21,226978,0.342,0.629,0.579,0.0856,3,0.119,-6.859,0,0.0358,124.966,4,0.326
Millbrook,What Now,What Now,0,2020-01-17,248275,1.52e-05,0.629,0.924,0.434,2,0.337,-3.785,1,0.0398,175.023,4,0.19
Loadstar,Lifeline,Lifeline / Switch,0,2016-02-05,191243,0.00515,0.334,0.752,0.00484,11,0.155,-4.188,0,0.0464,86.16,4,0.155
Upgrade (UK),Popular - Friction Remix,UKF10 - Ten Years Of UKF,0,2019-11-29,234925,0.00508,0.489,0.938,0.0107,11,0.297,-1.68,1,0.112,175.135,4,0.462
Bombay Bicycle Club,Luna,"So Long, See You Tomorrow",56,2014-02-03,190866,0.0306,0.579,0.917,0.000579,5,0.143,-5.4,1,0.048,121.989,4,0.387
Nu:Logic,Pathways,Somewhere Between The Light,30,2017-06-30,259515,0.00953,0.437,0.452,0.000319,7,0.0854,-7.291,0,0.0323,174.042,4,0.0375
MUZZ,The Warehouse,The Warehouse,40,2020-08-05,282514,0.00115,0.523,0.974,0.00845,8,0.12,-0.742,0,0.0998,175.122,4,0.282
Camo & Krooked,Good Times Bad Times - Document One Remix,MOSAIK REMIXED,48,2018-03-23,296228,0.0085,0.64,0.691,0.0914,0,0.12,-4.995,1,0.0817,174.949,4,0.0734
The Kooks,Bad Habit,Listen,0,2014-01-01,221413,0.0536,0.733,0.886,1.76e-05,0,0.136,-4.194,0,0.0396,123.068,4,0.858
Joy Williams,The Trouble with Wanting,Front Porch,57,2019-05-03,235586,0.912,0.396,0.198,0.0,2,0.0972,-9.096,1,0.031,138.624,3,0.19
Flume,Some Minds (feat. Andrew Wyatt),Some Minds (feat. Andrew Wyatt),0,2015-05-29,263764,0.316,0.263,0.555,5.78e-05,4,0.128,-6.884,0,0.0446,79.783,4,0.191
Flume,Bring You Down,Flume,0,2012-12-21,278096,0.236,0.436,0.627,0.12,4,0.364,-6.703,0,0.0274,169.998,4,0.135
Flume,Jewel,Hi This Is Flume (Mixtape),46,2019-03-22,193732,0.163,0.464,0.496,0.000501,0,0.783,-6.688,1,0.0447,113.317,4,0.0803
BAYNK,go with u - Louis La Roche Remix,Someone’s EP II X,57,2019-11-15,266289,0.122,0.751,0.501,0.011,1,0.111,-7.529,0,0.0588,111.987,4,0.3
Hayden James,Remember You,Between Us,30,2019-06-14,168956,0.121,0.713,0.59,0.000225,6,0.192,-5.945,1,0.333,155.688,4,0.4
Benny L,Naughty Bastards,Naughty Bastards,17,2020-02-26,323657,0.00527,0.656,0.946,0.539,4,0.177,-3.295,1,0.0934,87.515,4,0.0969
Balthazar,Bunker,Thin Walls,0,2015-03-30,291280,0.221,0.676,0.444,0.0199,10,0.165,-8.882,0,0.0366,106.987,4,0.219
L'Impératrice,Agitations tropicales,Odyssée - EP,63,2015-10-12,248892,0.564,0.76,0.401,0.259,1,0.0977,-9.537,0,0.0674,115.989,4,0.619
Of Monsters and Men,Love Love Love,My Head Is An Animal,54,2012-01-01,238786,0.806,0.324,0.367,8.98e-05,7,0.0836,-9.814,1,0.0377,110.947,5,0.16
Woodkid,I Love You,The Golden Age,52,2013-01-01,230160,0.0532,0.542,0.814,0.000481,5,0.0852,-4.759,0,0.0386,146.002,4,0.526
Foster The People,Pumped Up Kicks,Torches,81,2011-05-23,239600,0.145,0.733,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965
Tom Walker,Better Half of Me,What a Time To Be Alive (Deluxe Edition),55,2019-11-08,195451,0.816,0.586,0.447,0.0,3,0.277,-4.699,1,0.0287,107.851,4,0.441
GOLDA,NsfW,NsfW,21,2018-11-14,249146,0.306,0.724,0.602,1.69e-06,1,0.0558,-8.631,0,0.205,105.954,4,0.402
Alina Baraz,Floating (feat. Khalid),The Color Of You,66,2018-04-06,174489,0.81,0.66,0.447,2.15e-06,1,0.11,-9.026,0,0.0482,84.95,4,0.578
Two Door Cinema Club,What You Know,Tourist History,0,2010-02-07,189693,0.000665,0.55,0.753,7.74e-06,6,0.0921,-4.003,0,0.0407,139.048,4,0.841
Foster The People,Call It What You Want,Torches,59,2011-05-23,238786,0.0483,0.641,0.967,0.000276,5,0.442,-4.289,0,0.0601,113.017,4,0.725
Tom Walker,Just You and I,What a Time To Be Alive,66,2019-03-01,174982,0.456,0.567,0.696,0.0,9,0.113,-5.416,1,0.301,92.061,4,0.544
Jadu Heart,U Never Call Me,Melt Away,41,2019-08-16,216000,0.599,0.534,0.467,0.000394,3,0.122,-11.657,0,0.0876,103.066,4,0.572
Two Door Cinema Club,Something Good Can Work,Tourist History,0,2010-02-07,162906,0.00563,0.651,0.841,0.00116,0,0.19,-5.099,1,0.0335,119.939,4,0.661
Of Monsters and Men,Wars,FEVER DREAM,49,2019-07-26,217120,0.00594,0.564,0.879,0.000213,6,0.351,-6.242,0,0.0348,111.992,4,0.601
Noah Slee,Told,Otherland,26,2017-08-25,232520,0.469,0.872,0.818,6.7e-05,4,0.179,-5.24,0,0.124,111.997,4,0.934
Módl,Coastline,Coastline,20,2019-11-15,230400,0.118,0.489,0.7,0.324,1,0.185,-6.531,0,0.0498,100.016,4,0.116
Módl,Clementine,Clementine,36,2019-08-21,270545,0.633,0.577,0.471,0.138,4,0.0902,-9.101,0,0.0536,110.07,4,0.0497
Break,Last Goodbye,Another Way,37,2018-11-16,319299,0.0354,0.705,0.918,0.00378,2,0.0726,-3.47,1,0.0735,85.999,4,0.71
Document One,Holy Moly,Document One,40,2019-07-19,281379,0.000219,0.709,0.966,0.854,7,0.0509,-4.162,1,0.0685,174.046,4,0.606
grandson,Overdose,a modern tragedy vol. 1,49,2018-06-15,231213,0.00251,0.529,0.686,0.0965,4,0.22,-5.869,0,0.0579,144.033,4,0.116
Noah Slee,America,TWICE,8,2019-11-21,228447,0.0761,0.788,0.771,3.99e-05,1,0.194,-9.005,0,0.18,93.998,4,0.657
OFFAIAH,Love Me,Love Me,16,2019-06-14,173522,9.97e-05,0.623,0.925,0.0217,2,0.0882,-2.879,0,0.0463,124.972,4,0.647
Mappe Of,Ladybird,Ladybird,32,2019-04-26,261401,0.772,0.387,0.446,0.357,6,0.176,-11.692,1,0.0402,95.862,4,0.306
Noah Slee,Nver,To Your Inner Hippie & Cos You Fly as Fuck,0,2016-03-16,236720,0.342,0.233,0.207,0.0769,11,0.119,-11.93,0,0.0317,132.083,4,0.0392
Noah Slee,Told,Told,6,2017-05-26,232520,0.469,0.872,0.818,6.7e-05,4,0.179,-5.24,0,0.124,111.997,4,0.934
Ben Esser,Promises - Paul Mond Remix,Promises (Remixes),0,2018-08-02,224000,0.288,0.852,0.64,0.123,4,0.268,-8.999,0,0.114,119.986,4,0.475
Noah Slee,Icu,To Your Inner Hippie & Cos You Fly as Fuck,0,2016-03-16,192786,0.802,0.547,0.401,0.0,9,0.0959,-9.931,0,0.16,74.544,4,0.478
Noah Slee,Radar,Radar,5,2017-08-10,185946,0.0411,0.753,0.564,0.0,9,0.285,-6.682,0,0.217,110.279,4,0.573
Swaine Delgado,308,music to feel better,7,2019-06-14,178800,0.388,0.649,0.443,0.00177,5,0.106,-9.07,0,0.0463,173.906,4,0.305
Technimatic,The Nightfall,Through the Hours,38,2019-04-12,270344,0.011,0.533,0.924,0.16,3,0.11,-4.377,0,0.0563,174.019,4,0.267
FKJ,Lying Together,French Kiwi Juice,52,2017-03-02,268860,0.456,0.791,0.729,0.291,3,0.0957,-6.234,0,0.0646,102.021,4,0.0782
YellowStraps,Blame,Blame,23,2018-04-20,295040,0.506,0.489,0.37,0.0898,2,0.127,-7.77,1,0.0424,107.534,4,0.0816
Tom Misch,Home,Beat Tape 2,6,2015-08-28,268438,0.364,0.763,0.327,0.866,9,0.124,-7.563,1,0.031,114.014,4,0.556
Noah Slee,Maybe,Maybe,15,2018-05-11,146400,0.0799,0.815,0.754,0.0,4,0.113,-7.906,0,0.159,99.995,4,0.526
Noah Slee,Instore,Otherland,12,2017-08-25,218866,0.482,0.634,0.442,0.000743,11,0.116,-8.217,0,0.0426,105.939,4,0.0933
Noah Slee,Lips,Otherland,34,2017-08-25,218306,0.685,0.405,0.426,1.95e-05,7,0.137,-10.302,0,0.0708,76.696,4,0.288
Noah Slee,Reality,Otherland,22,2017-08-25,160466,0.174,0.499,0.493,7.26e-05,1,0.108,-8.217,1,0.0687,176.117,4,0.254
Noah Slee,DGAF,Otherland,41,2017-08-25,196640,0.227,0.804,0.522,0.000171,9,0.077,-7.319,0,0.0485,134.168,4,0.243
Noah Slee,Silence,Otherland,9,2017-08-25,269960,0.617,0.604,0.485,0.00311,4,0.117,-9.923,0,0.157,82.025,4,0.117
Noah Slee,Soulflower,Soulflower,28,2019-07-05,215010,0.41,0.749,0.636,7.04e-05,10,0.149,-7.954,0,0.0491,145.074,4,0.575
monte booker,Baby (feat. Ravyn Lenae),Soulection White Label - Monte Booker,0,2016-06-29,186647,0.0371,0.883,0.385,0.000223,8,0.284,-13.965,0,0.252,120.94,4,0.605
Ben Esser,Promises,Promises (Remixes),0,2018-08-02,161021,0.09,0.427,0.541,0.000144,1,0.0898,-6.477,0,0.145,169.636,4,0.0669
Noah Slee,Reality - JNTHN STEIN Remix,Reality,5,2018-10-31,201818,0.026,0.379,0.829,0.0,10,0.332,-5.23,0,0.429,87.829,4,0.411
Masego,Navajo,Navajo,66,2017-06-08,194157,0.117,0.567,0.593,1.32e-06,6,0.248,-7.404,0,0.288,88.545,4,0.358
Noah Slee,Radar,Otherland,28,2017-08-25,185946,0.0411,0.753,0.564,0.0,9,0.285,-6.682,0,0.217,110.279,4,0.573
Noah Slee,Instore - EYUKALIPTUS Remix,Instore,9,2018-09-28,266267,0.842,0.392,0.328,0.676,1,0.341,-12.5,0,0.16,83.971,4,0.281
Noah Slee,Stayed,Otherland,16,2017-08-25,201186,0.777,0.477,0.284,0.465,10,0.149,-12.019,1,0.0322,60.321,4,0.111
Elderbrook,Something About You (with Rudimental),Something About You (with Rudimental),53,2019-08-09,203200,0.559,0.767,0.605,0.000363,6,0.193,-5.737,0,0.188,107.042,4,0.657
Friend Within,The Truth,The Truth,31,2018-09-14,192786,0.00132,0.689,0.935,0.0759,0,0.0642,-5.21,0,0.0669,122.019,4,0.827
Philip George,Losing My Mind - Mandal & Forbes Remix,Losing My Mind (Mandal & Forbes Remix),46,2018-05-04,268524,0.0105,0.758,0.749,0.00558,10,0.0422,-5.663,0,0.057,121.975,4,0.887
Noah Slee,Still,Still,19,2019-08-23,187621,0.469,0.791,0.577,0.0,6,0.0936,-7.441,1,0.22,127.98,4,0.732
,,,0,0000,0,0.977,0.446,0.228,0.897,10,0.0903,-22.732,1,0.0312,170.89,3,0.278
Sally Herbert,Any Other Name (American Beauty),Movie Classics (Favourites),28,2005,246693,0.959,0.346,0.00774,0.918,7,0.079,-29.595,0,0.0329,78.068,4,0.0385
Martin Phipps,Lord M,Victoria (Original Soundtrack),34,2017-01-12,164262,0.976,0.187,0.0861,0.805,3,0.106,-19.728,0,0.0413,69.761,3,0.0379
The Newton Brothers,"Whatever Walked There, Walked Alone",The Haunting of Hill House (Music from the Netflix Horror Series),39,2018-10-12,64640,0.973,0.255,0.0393,0.949,0,0.0775,-27.549,0,0.0433,110.145,4,0.0649
Carter Burwell,My Dear Anne,"Three Billboards Outside Ebbing, Missouri (Original Motion Picture Soundtrack)",0,2017-11-17,157506,0.946,0.173,0.0407,0.813,9,0.116,-20.585,0,0.0362,75.892,1,0.0782
Thomas Newman,Danger of Hell,The Green Mile (Original Motion Picture Soundtrack),48,1999-12-21,147760,0.967,0.203,0.00918,0.814,0,0.0663,-36.609,0,0.0382,77.579,5,0.0383
Craig Armstrong,Green Light,The Orchestral Score From Baz Luhrmann's Film The Great Gatsby,45,2013-01-01,168760,0.908,0.0779,0.0487,0.795,5,0.094,-22.019,0,0.0377,72.545,4,0.038
Carter Burwell,Dressing for Death,In Bruges (Original Motion Picture Soundtrack),29,2008,71053,0.939,0.176,0.0689,0.922,2,0.111,-21.07,0,0.0404,66.738,3,0.0675
James Newton Howard,Leta's Theme - Solo Piano,Fantastic Beasts: The Crimes Of Grindelwald (Original Motion Picture Soundtrack),35,2018-11-09,124403,0.995,0.221,0.0321,0.877,6,0.0809,-30.727,0,0.0602,198.121,3,0.541
Carter Burwell,Toys and Stars,Goodbye Christopher Robin (Original Motion Picture Soundtrack),36,2017-09-29,83613,0.975,0.27,0.0978,0.926,5,0.127,-18.882,1,0.0373,113.387,1,0.151
The Blue Notes,Big Little Lies - Piano Rendition,Piano TV Covers - Vol. 2,7,2018-08-13,236693,0.987,0.312,0.0896,0.92,7,0.0895,-17.716,0,0.0414,59.807,4,0.0791
Stephen Warbeck,Princess of Nowhere,Princess Ka'iulani (Original Motion Picture Soundtrack),0,2011-10-11,231518,0.926,0.163,0.0754,0.895,7,0.11,-21.539,0,0.0428,77.161,4,0.048
Craig Armstrong,Opening,Far from the Madding Crowd (Original Motion Picture Soundtrack),49,2015-04-20,279546,0.896,0.138,0.189,0.279,2,0.113,-15.733,0,0.0394,91.207,4,0.0729
Gavin Greenaway,Smoke,Il Falco Bianco,28,2016-05-20,327493,0.989,0.329,0.0928,0.905,9,0.0719,-23.067,1,0.0408,121.656,3,0.137
The Newton Brothers,The End,The Haunting of Hill House (Music from the Netflix Horror Series),29,2018-10-12,168293,0.958,0.334,0.0191,0.91,11,0.138,-26.318,0,0.0372,68.721,3,0.0353
Abel Korzeniowski,Table for Two,Nocturnal Animals (Original Motion Picture Soundtrack),0,2016-11-04,203466,0.912,0.124,0.134,0.865,10,0.266,-16.0,0,0.0379,85.338,4,0.0389
Secondcity,I Wanna Feel - Radio Edit,I Wanna Feel,0,2014-05-26,185934,0.0764,0.692,0.896,0.00194,10,0.157,-6.298,0,0.0637,121.999,4,0.804
While She Sleeps,Four Walls,Brainwashed (Deluxe),45,2015-03-23,307933,0.000204,0.485,0.984,3.76e-06,7,0.17,-3.389,1,0.107,136.05,4,0.109
Justus West,Control,Control,14,2019-03-09,222385,0.364,0.643,0.349,0.0,4,0.109,-13.495,1,0.0859,108.605,4,0.445
SpectraSoul,Always,Always / I Don't Mind,5,2015-02-01,300066,0.00103,0.527,0.912,0.677,10,0.0642,-2.237,0,0.0422,85.003,4,0.213
Limp Bizkit,My Way,Chocolate Starfish And The Hot Dog Flavored Water,71,2000-10-17,272973,0.02,0.576,0.864,1.68e-06,6,0.683,-3.981,1,0.0462,97.225,4,0.609
Bring Me The Horizon,Happy Song,That's The Spirit (Track by Track Commentary),0,2015-09-04,239293,3.45e-05,0.296,0.912,0.00264,5,0.389,-3.433,1,0.0645,171.931,4,0.276
Dam Swindle,64 Ways,Boxed Out,39,2014-03-24,284308,0.0433,0.763,0.727,0.000256,3,0.676,-10.549,0,0.13,115.02,4,0.531
Florence + The Machine,Hunger,High As Hope,62,2018-06-29,214666,0.53,0.729,0.675,0.0,2,0.0985,-5.62,0,0.0415,116.016,4,0.332
Florence + The Machine,Big God,High As Hope,55,2018-06-29,241760,0.528,0.625,0.366,2.1e-05,2,0.0958,-8.388,0,0.0331,72.992,4,0.219
Bring Me The Horizon,MANTRA,MANTRA,51,2018-08-21,233297,0.000477,0.502,0.817,0.0,0,0.153,-3.508,1,0.0447,90.024,4,0.617
Pola & Bryson,When You Call,Lost in Thought,14,2018-08-24,95692,0.591,0.138,0.418,0.0263,3,0.131,-9.763,1,0.0348,79.074,1,0.038
Pola & Bryson,24 / 7,Lost in Thought,29,2018-08-24,353362,0.00031,0.596,0.883,0.738,6,0.0994,-6.705,0,0.0425,86.969,4,0.0349
Pola & Bryson,Night Dawns,Lost in Thought,36,2018-08-24,320172,0.00194,0.5,0.899,0.154,7,0.103,-5.367,1,0.0437,87.045,4,0.094
Pola & Bryson,Alkaline,Lost in Thought,39,2018-08-24,313473,0.0141,0.582,0.84,0.72,4,0.0787,-4.797,0,0.0477,174.031,4,0.115
Pola & Bryson,Waves,Lost in Thought,23,2018-08-24,273824,0.114,0.631,0.832,0.858,10,0.092,-5.299,1,0.0371,125.941,4,0.0367
